104369.00 ,198 ,0.58
104470.00 ,198 ,0.58
104571.00 ,198 ,0.59
104672.00 ,198 ,0.60
104773.00 ,198 ,0.53
104875.00 ,198 ,0.53
104976.00 ,198 ,0.59
105077.00 ,197 ,0.56
105179.00 ,197 ,0.53
105280.00 ,197 ,0.51
105381.00 ,197 ,0.55
105483.00 ,197 ,0.50
105583.00 ,197 ,0.50
105684.00 ,197 ,0.59
105786.00 ,197 ,0.50
105887.00 ,197 ,0.49
105989.00 ,197 ,0.52
106090.00 ,197 ,0.54
106191.00 ,197 ,0.54
106293.00 ,197 ,0.53
106394.00 ,197 ,0.51
106494.00 ,197 ,0.52
106596.00 ,197 ,0.45
106697.00 ,197 ,0.57
106799.00 ,197 ,0.55
106900.00 ,197 ,0.51
107001.00 ,197 ,0.52
107103.00 ,197 ,0.56
107204.00 ,197 ,0.55
107305.00 ,197 ,0.49
107407.00 ,197 ,0.52
107507.00 ,196 ,0.49
107609.00 ,196 ,0.48
107710.00 ,196 ,0.44
107811.00 ,196 ,0.42
107913.00 ,196 ,0.47
108014.00 ,196 ,0.48
108115.00 ,196 ,0.44
108217.00 ,196 ,0.45
108318.00 ,196 ,0.44
108419.00 ,196 ,0.44
108520.00 ,196 ,0.46
108621.00 ,196 ,0.44
108723.00 ,196 ,0.47
108824.00 ,196 ,0.48
108925.00 ,196 ,0.45
109027.00 ,196 ,0.49
109128.00 ,196 ,0.47
109230.00 ,196 ,0.49
109331.00 ,196 ,0.46
109431.00 ,196 ,0.49
109533.00 ,196 ,0.48
109634.00 ,196 ,0.46
109735.00 ,196 ,0.48
109837.00 ,196 ,0.47
109938.00 ,196 ,0.45
110040.00 ,195 ,0.45
110141.00 ,195 ,0.40
110242.00 ,195 ,0.43
110343.00 ,195 ,0.41
110444.00 ,195 ,0.44
110545.00 ,195 ,0.41
110647.00 ,195 ,0.40
110748.00 ,195 ,0.45
110850.00 ,195 ,0.43
110951.00 ,195 ,0.42
111052.00 ,195 ,0.38
111154.00 ,195 ,0.42
111254.00 ,195 ,0.40
111355.00 ,195 ,0.39
111457.00 ,195 ,0.41
111558.00 ,195 ,0.43
111660.00 ,195 ,0.41
111761.00 ,195 ,0.40
111862.00 ,195 ,0.41
111964.00 ,195 ,0.45
112065.00 ,195 ,0.39
112166.00 ,195 ,0.41
112267.00 ,195 ,0.38
112368.00 ,195 ,0.38
112470.00 ,195 ,0.39
